시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 용산구 신계동,48,48,0,용산e편한세상,84.21,202203,3,"189,500",8,2011,원효로 216,,직거래,-
서울특별시 용산구 신계동,48,48,0,용산e편한세상,84.21,202203,11,"184,000",3,2011,원효로 216,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 신계동,48,48,0,용산e편한세상,84.21,202204,1,"210,000",10,2011,원효로 216,,중개거래,서울 서초구
서울특별시 용산구 신계동,48,48,0,용산e편한세상,84.89,202205,6,"210,000",20,2011,원효로 216,,중개거래,"서울 성동구, 서울 용산구"
서울특별시 용산구 신계동,48,48,0,용산e편한세상,158.26,202205,20,"237,500",20,2011,원효로 216,,직거래,-
서울특별시 용산구 용문동,38-213,38,213,대호드림빌(38-213),83.65,202203,8,"88,300",2,2002,효창원로37마길 12,,중개거래,서울 용산구
서울특별시 용산구 용문동,90,90,0,브라운스톤,59.94,202204,15,"130,000",6,2011,효창원로 88,,중개거래,서울 용산구
서울특별시 용산구 용산동5가,24,24,0,용산파크타워(24-0),149.92,202205,23,"270,000",32,2009,서빙고로 67,,직거래,-
서울특별시 용산구 용산동5가,24-1,24,1,용산파크타워(24-1),139.7,202202,17,"285,000",12,2009,서빙고로 69,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,17-66,17,66,로얄카운티-3,130.93,202201,21,"120,000",2,2007,백범로79다길 35,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,41,41,0,용산더프라임,123.673,202204,27,"185,000",26,2014,원효로90길 11,,직거래,-
서울특별시 용산구 원효로1가,41,41,0,용산더프라임,142.901,202205,12,"220,000",9,2014,원효로90길 11,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,41,41,0,용산더프라임,142.901,202205,26,"210,000",32,2014,원효로90길 11,,직거래,-
서울특별시 용산구 원효로4가,178,178,0,강변삼성스위트,84.9,202205,9,"135,000",22,1999,원효로 40,,중개거래,서울 동작구
서울특별시 용산구 원효로4가,178,178,0,강변삼성스위트,59.94,202206,11,"130,000",15,1999,원효로 40,,중개거래,서울 용산구
서울특별시 용산구 원효로4가,118-16,118,16,산호,100.56,202205,2,"150,000",2,1977,원효로 66,,직거래,-
서울특별시 용산구 원효로4가,109-4,109,4,풍전,81.72,202205,4,"107,000",1,1971,원효로25길 13,,중개거래,서울 용산구
서울특별시 용산구 원효로4가,109-4,109,4,풍전,81.72,202206,1,"119,000",4,1971,원효로25길 14,,중개거래,"서울 영등포구, 서울 용산구"
서울특별시 용산구 원효로4가,109-4,109,4,풍전,81.72,202206,1,"119,000",4,1971,원효로25길 14,20220621,중개거래,"서울 영등포구, 서울 용산구"
서울특별시 용산구 이촌동,212-41,212,41,G&D용산드림,16.2,202203,29,"59,500",6,2020,이촌로2가길 9,,중개거래,서울 용산구
서울특별시 용산구 이촌동,430,430,0,LG한강자이,203.21,202202,28,"440,000",23,2003,이촌로64길 15,,중개거래,서울 용산구
서울특별시 용산구 이촌동,193-3,193,3,강변,66.08,202203,31,"117,000",6,1971,이촌로 104,,중개거래,"서울 동작구, 서울 용산구"
서울특별시 용산구 이촌동,193-5,193,5,강서,54.25,202201,14,"118,000",4,1972,이촌로34길 10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,84.77,202201,5,"210,000",8,1998,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,106.645,202202,26,"259,500",6,1998,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,84.85,202204,16,"225,000",18,1998,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,114.595,202205,11,"260,000",7,1998,이촌로87길 13,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,106.645,202205,18,"266,000",10,1998,이촌로87길 14,,중개거래,서울 용산구
서울특별시 용산구 이촌동,402,402,0,강촌,84.85,202205,27,"210,000",8,1998,이촌로87길 14,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 이촌동,436,436,0,래미안첼리투스아파트,124.02,202201,8,"509,998",41,2015,이촌로 310,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-10,301,10,로얄맨숀,186.12,202201,27,"237,500",8,1972,이촌로75길 6,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-10,301,10,로얄맨숀,186.12,202205,28,"247,998",12,1972,이촌로75길 6,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-27,300,27,리버뷰,138.94,202203,19,"148,000",8,1970,이촌로 224,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-170,301,170,반도,197.46,202203,16,"308,000",7,1977,이촌로 324-10,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 용산구 이촌동,301-170,301,170,반도,167.18,202204,14,"340,000",4,1977,이촌로 324-10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-170,301,170,반도,166.34,202205,18,"360,000",6,1977,이촌로 324-10,,중개거래,서울 용산구
서울특별시 용산구 이촌동,422,422,0,북한강(성원),59.55,202203,7,"177,000",6,2001,이촌로2가길 66,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-301,300,301,삼익,104.86,202201,21,"233,500",6,1979,이촌로 260,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-11,300,11,왕궁,102.48,202205,27,"240,000",1,1974,이촌로88길 15,,직거래,-
서울특별시 용산구 이촌동,412,412,0,이촌코오롱(A),84.78,202203,9,"209,000",11,1999,이촌로87길 21,,중개거래,서울 용산구
서울특별시 용산구 이촌동,203-14,203,14,장미(203-14),46.78,202205,13,"103,500",3,1972,이촌로18길 3-7,,중개거래,서울 용산구
서울특별시 용산구 이촌동,302-69,302,69,정우,257.85,202203,22,"246,000",10,1972,이촌로54길 16,,중개거래,서울 용산구
서울특별시 용산구 이촌동,302-140,302,140,퀸스리버빌,199.05,202205,18,"140,000",2,1999,이촌로46길 26,,직거래,-
서울특별시 용산구 이촌동,302-28,302,28,타워맨션,154.55,202203,30,"230,000",9,1973,이촌로46길 2,,중개거래,서울 광진구
서울특별시 용산구 이촌동,404,404,0,한가람,114.96,202201,11,"283,000",17,1998,이촌로69길 30,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202201,27,"188,300",9,1998,이촌로65가길 51,,중개거래,서울 서초구
서울특별시 용산구 이촌동,404,404,0,한가람,84.89,202202,16,"240,000",17,1998,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202203,12,"140,000",18,1998,이촌로69길 30,,직거래,-
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202204,8,"180,000",8,1998,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202204,9,"186,000",21,1998,이촌로65가길 23,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404,0,한가람,114.96,202204,28,"266,000",17,1998,이촌로65가길 51,,직거래,-
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202205,9,"186,000",18,1998,이촌로65길 8,,중개거래,서울 용산구
서울특별시 용산구 이촌동,404,404,0,한가람,59.88,202205,19,"186,000",18,1998,이촌로65가길 23,,중개거래,서울 강남구
서울특별시 용산구 이촌동,415,415,0,한강(대우),84.98,202204,15,"210,000",11,2000,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415,0,한강(대우),84.94,202204,15,"238,000",19,2000,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415,0,한강(대우),60,202205,26,"187,000",7,2000,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,415,415,0,한강(대우),60,202206,28,"180,000",12,2000,이촌로 181,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,120.56,202201,24,"430,000",2,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,120.56,202202,4,"425,000",1,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,87.54,202204,21,"333,000",3,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,87.54,202204,26,"380,000",1,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,120.56,202205,17,"450,000",2,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,101.95,202205,30,"400,000",4,1971,이촌로 248,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-162,301,162,현대맨숀,139.97,202203,21,"244,999",2,1974,이촌로 303,,중개거래,서울 용산구
서울특별시 용산구 이촌동,301-162,301,162,현대맨숀,121.44,202203,22,"255,000",13,1974,이촌로 303,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400,0,현대한강,59.55,202202,12,"167,000",18,1997,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400,0,현대한강,59.55,202204,11,"166,000",12,1997,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이촌동,400,400,0,현대한강,59.55,202205,22,"165,000",3,1997,이촌로34길 29,,중개거래,서울 용산구
서울특별시 용산구 이태원동,729,729,0,남산대림,149.53,202202,15,"190,000",1,1994,녹사평대로 254,,직거래,-
서울특별시 용산구 이태원동,729,729,0,남산대림,84.75,202206,3,"187,000",4,1994,녹사평대로 254,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 이태원동,728,728,0,주공1,84.66,202205,25,"164,000",1,1993,녹사평대로 286,,중개거래,서울 용산구
서울특별시 용산구 이태원동,252-1,252,1,창덕아파트,84.75,202201,17,"80,000",2,1996,회나무로21길 7,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,174.38,202201,13,"290,000",8,1982,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,174.38,202202,14,"289,000",2,1982,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,174.38,202202,14,"289,000",2,1982,장문로 27,20220511,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,174.38,202203,20,"290,000",4,1982,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,142.71,202204,6,"245,000",11,1982,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,142.71,202204,22,"260,000",6,1982,장문로 27,,중개거래,서울 용산구
서울특별시 용산구 이태원동,22-2,22,2,청화1,106.12,202205,26,"215,000",10,1982,장문로 27,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 청암동,181,181,0,GS자이,157.43,202205,10,"210,000",11,2005,삼개로 60,,중개거래,"서울 마포구, 서울 용산구"
서울특별시 용산구 청파동3가,132-50,132,50,한울글로리A,91.03,202202,11,"52,000",5,2003,효창원로76길 7,,중개거래,서울 광진구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,123.12,202204,6,"200,000",16,2005,한강대로 205,,중개거래,서울 은평구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,162.04,202204,26,"180,000",10,2005,한강대로 205,,직거래,-
서울특별시 용산구 한강로2가,422,422,0,래미안용산더센트럴,161.48,202202,24,"390,000",23,2017,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋(420),112.1122,202205,8,"250,000",17,2017,한강대로 69,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋(420),112.1122,202205,8,"250,000",17,2017,한강대로 69,20220512,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02-11,2,11,한강로대우아이빌,28.22,202203,9,"35,000",14,2004,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02-11,2,11,한강로대우아이빌,29.68,202203,20,"35,000",12,2004,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02-11,2,11,한강로대우아이빌,28.22,202204,4,"37,000",15,2004,한강대로43길 13,20220427,중개거래,서울 용산구
서울특별시 용산구 한강로2가,02-11,2,11,한강로대우아이빌,28.22,202204,27,"37,000",15,2004,한강대로43길 13,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-387,63,387,시티파크(2단지),117.62,202201,2,"249,000",22,2007,서빙고로 31,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98,0,용산센트럴파크해링턴스퀘어,114.5011,202204,8,"357,840",27,2020,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98,0,용산센트럴파크해링턴스퀘어,102.8617,202204,19,"200,500",11,2020,서빙고로 17,,중개거래,서울 관악구
서울특별시 용산구 한강로3가,98,98,0,용산센트럴파크해링턴스퀘어,102.8617,202204,20,"300,000",38,2020,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98,0,용산센트럴파크해링턴스퀘어,114.8905,202205,11,"290,000",28,2020,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,98,98,0,용산센트럴파크해링턴스퀘어,135.3849,202205,16,"405,215",13,2020,서빙고로 17,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),177.52,202204,2,"373,000",27,2007,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),146.53,202204,13,"280,000",21,2007,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),144.95,202204,15,"230,000",14,2007,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),177.52,202205,2,"400,000",16,2007,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),144.95,202205,24,"210,500",13,2007,서빙고로 35,,직거래,-
서울특별시 용산구 한강로3가,63-389,63,389,용산시티파크(1단지),114.17,202206,10,"270,000",12,2007,서빙고로 35,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,91,91,0,우림필유,84.99,202204,20,"185,000",12,2006,이촌로29길 21-7,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,82,82,0,전자타운한신(A),54.45,202204,9,"74,000",7,1993,청파로 113-11,,중개거래,서울 용산구
서울특별시 용산구 한강로3가,16-85,16,85,한강자이에클라트,82.28,202203,29,"153,000",22,2006,이촌로 1,,중개거래,서울 용산구
서울특별시 용산구 한남동,829,829,0,나인원한남,206.8953,202203,24,"850,000",8,2019,한남대로 91,,중개거래,서울 용산구
